덜쯤,숌냔,휑퍅,품澗턍송(禱),역턍송(禱),離멕송(禱),離됴송(禱),澗턍송(禱),냥슥좆(믈),냥슥쏜띨(禱),朗딨(禱),朗딨류(%),엇송(禱),뻣癎쪽(%),A믈직繫懇令(禱),B믈직繫懇令(禱),悧懇令(禱),A믈직繫믈굶(믈),B믈직繫믈굶(믈),悧믈굶(믈),懇簞쪽,懇씐쪽,懇饋쪽,懇君쪽,
600581.SH,*ST검멀,2013-03-25,5.4804,5.4607,5.6181,5.441,5.5787,6859096,38743769,0.0984,1.7953,5.6485,0.8949,4345765461.45,N/A,4345765461.45,766448935,0,766448935,28.1684,1.093,0.1635,144.5841,
600581.SH,*ST검멀,2013-03-26,5.5787,5.5394,5.5394,5.4213,5.441,5028303,27852314,-0.1377,-2.4691,5.5391,0.6561,4238462610.55,N/A,4238462610.55,766448935,0,766448935,27.4728,1.066,0.1594,141.0141,
600581.SH,*ST검멀,2013-03-27,5.441,5.441,5.4902,5.4115,5.441,3065555,16978477,0,0,5.5385,0.4,4238462610.55,N/A,4238462610.55,766448935,0,766448935,27.4728,1.066,0.1594,141.0141,
600581.SH,*ST검멀,2013-03-28,5.441,5.4312,5.4312,5.2344,5.2344,4498611,24151117,-0.2066,-3.7975,5.3686,0.5869,4077508334.2,N/A,4077508334.2,766448935,0,766448935,26.4296,1.0256,0.1534,135.6591,
600581.SH,*ST검멀,2013-03-29,5.2344,5.2541,5.2934,5.2147,5.2442,1905457,10177589,0.0098,0.188,5.3413,0.2486,4085172823.55,N/A,4085172823.55,766448935,0,766448935,26.4792,1.0275,0.1537,135.9141,
600581.SH,*ST검멀,2013-04-01,5.2442,5.2344,5.3131,5.195,5.2639,2128376,11356783,0.0197,0.3752,5.3359,0.2777,4100501802.25,N/A,4100501802.25,766448935,0,766448935,26.5786,1.0313,0.1542,136.4241,
600581.SH,*ST검멀,2013-04-02,5.2639,5.2639,5.3131,5.2147,5.2245,2916822,15579609,-0.0394,-0.7477,5.3413,0.3806,4069843844.85,N/A,4069843844.85,766448935,0,766448935,26.3799,1.0236,0.1531,135.4041,
600581.SH,*ST검멀,2013-04-03,5.2245,5.2541,5.2737,5.1753,5.1852,2441052,12909100,-0.0394,-0.7533,5.2883,0.3185,4039185887.45,N/A,4039185887.45,766448935,0,766448935,26.1812,1.0159,0.1519,134.3841,
600581.SH,*ST검멀,2013-04-08,5.1852,5.1458,5.1458,5.0278,5.0671,4955376,25448841,-0.1181,-2.277,5.1356,0.6465,3947212015.25,N/A,3947212015.25,766448935,0,766448935,25.585,0.9928,0.1485,131.3241,
600581.SH,*ST검멀,2013-04-09,5.0671,5.0868,5.136,5.0671,5.1065,3105635,16119158,0.0394,0.7767,5.1903,0.4052,3977869972.65,N/A,3977869972.65,766448935,0,766448935,25.7837,1.0005,0.1496,132.3441,
600581.SH,*ST검멀,2013-04-10,5.1065,5.1163,5.2541,5.0573,5.195,4211183,22031255,0.0886,1.7341,5.2316,0.5494,4046850376.8,N/A,4046850376.8,766448935,0,766448935,26.2308,1.0178,0.1522,134.6391,
600581.SH,*ST검멀,2013-04-11,5.195,5.1852,5.2049,5.0966,5.1065,2683506,14023939,-0.0886,-1.7045,5.226,0.3501,3977869972.65,N/A,3977869972.65,766448935,0,766448935,25.7837,1.0005,0.1496,132.3441,
600581.SH,*ST검멀,2013-04-12,5.1065,5.1065,5.136,5.077,5.0966,1775279,9213375,-0.0098,-0.1927,5.1898,0.2316,3970205483.3,N/A,3970205483.3,766448935,0,766448935,25.7341,0.9986,0.1493,132.0891,
600581.SH,*ST검멀,2013-04-15,5.0966,5.077,5.0868,4.9884,4.9884,2023188,10334547,-0.1082,-2.1236,5.1081,0.264,3885896100.45,N/A,3885896100.45,766448935,0,766448935,25.1876,0.9774,0.1462,129.2842,
600581.SH,*ST검멀,2013-04-16,4.9884,4.9687,5.0376,4.9392,5.0278,2913251,14781921,0.0394,0.789,5.074,0.3801,3916554057.85,N/A,3916554057.85,766448935,0,766448935,25.3863,0.9851,0.1473,130.3042,
600581.SH,*ST검멀,2013-04-17,5.0278,5.0278,5.0474,4.9392,4.9982,2935351,14878525,-0.0295,-0.5871,5.0687,0.383,3893560589.8,N/A,3893560589.8,766448935,0,766448935,25.2373,0.9793,0.1465,129.5392,
600581.SH,*ST검멀,2013-04-18,4.9982,4.9195,5.0081,4.9195,4.949,2683510,13539936,-0.0492,-0.9843,5.0456,0.3501,3855238143.05,N/A,3855238143.05,766448935,0,766448935,24.9889,0.9696,0.145,128.2642,
600581.SH,*ST검멀,2013-04-19,4.949,4.949,5.0573,4.949,5.0376,3825394,19513550,0.0886,1.7893,5.1011,0.4991,3924218547.2,N/A,3924218547.2,766448935,0,766448935,25.436,0.987,0.1476,130.5591,
600581.SH,*ST검멀,2013-04-22,5.0376,5.0573,5.1655,5.0474,5.077,4649913,24060457,0.0394,0.7812,5.1744,0.6067,3954876504.6,N/A,3954876504.6,766448935,0,766448935,25.6347,0.9947,0.1488,131.5791,
600581.SH,*ST검멀,2013-04-23,5.077,5.0868,5.0868,4.9294,4.949,3429782,17313587,-0.1279,-2.5194,5.048,0.4475,3855238143.05,N/A,3855238143.05,766448935,0,766448935,24.9889,0.9696,0.145,128.2642,
600581.SH,*ST검멀,2013-04-24,4.949,4.9392,5.0278,4.9294,4.9982,3260912,16510063,0.0492,0.994,5.063,0.4255,3893560589.8,N/A,3893560589.8,766448935,0,766448935,25.2373,0.9793,0.1465,129.5392,
600581.SH,*ST검멀,2013-04-25,4.9982,4.9786,4.9982,4.9294,4.949,3101471,15632488,-0.0492,-0.9843,5.0403,0.4047,3855238143.05,N/A,3855238143.05,766448935,0,766448935,24.9889,0.9696,0.145,128.2642,
600581.SH,*ST검멀,2013-04-26,4.949,4.9687,4.9884,4.8999,4.9195,2444480,12254402,-0.0295,-0.5964,5.0131,0.3189,3832244675,N/A,3832244675,766448935,0,766448935,24.8398,0.9639,0.1441,127.4992,
600581.SH,*ST검멀,2013-05-02,4.9195,4.9195,4.9687,4.8999,4.9294,2356804,11801956,0.0098,0.2,5.0076,0.3075,3839909164.35,N/A,3839909164.35,766448935,0,766448935,24.8895,0.9658,0.1444,127.7542,
600581.SH,*ST검멀,2013-05-03,4.9294,4.9687,5.0278,4.949,5.0179,4370461,22207532,0.0886,1.7964,5.0813,0.5702,3908889568.5,N/A,3908889568.5,766448935,0,766448935,25.3366,0.9831,0.147,130.0491,
600581.SH,*ST검멀,2013-05-06,5.0179,5.0376,5.1065,5.0081,5.0671,6465487,33246399,0.0492,0.9804,5.1421,0.8436,3947212015.25,N/A,3947212015.25,766448935,0,766448935,25.585,0.9928,0.1485,131.3241,
600581.SH,*ST검멀,2013-05-07,5.0671,5.0474,5.0966,5.0376,5.077,3265226,16801761,0.0098,0.1942,5.1457,0.426,3954876504.6,N/A,3954876504.6,766448935,0,766448935,25.6347,0.9947,0.1488,131.5791,
600581.SH,*ST검멀,2013-05-08,5.077,5.077,5.1163,5.0474,5.077,3800032,19577583,0,0,5.152,0.4958,3954876504.6,N/A,3954876504.6,766448935,0,766448935,25.6347,0.9947,0.1488,131.5791,
600581.SH,*ST검멀,2013-05-09,5.077,5.0671,5.0671,4.9786,4.9982,4374953,22277477,-0.0787,-1.5504,5.092,0.5708,3893560589.8,N/A,3893560589.8,766448935,0,766448935,25.2373,0.9793,0.1465,129.5392,
600581.SH,*ST검멀,2013-05-10,4.9982,4.9884,5.0868,4.9687,5.077,4128615,21127812,0.0787,1.5748,5.1174,0.5387,3954876504.6,N/A,3954876504.6,766448935,0,766448935,25.6347,0.9947,0.1488,131.5791,
600581.SH,*ST검멀,2013-05-13,5.077,5.077,5.0868,5.0179,5.077,4311577,22148088,0,0,5.1369,0.5625,3954876504.6,N/A,3954876504.6,766448935,0,766448935,25.6347,0.9947,0.1488,131.5791,
600581.SH,*ST검멀,2013-05-14,5.077,5.0573,5.0671,4.9786,4.9982,2994479,15243135,-0.0787,-1.5504,5.0904,0.3907,3893560589.8,N/A,3893560589.8,766448935,0,766448935,25.2373,0.9793,0.1465,129.5392,
600581.SH,*ST검멀,2013-05-15,4.9982,5.0081,5.0179,4.9687,5.0179,2183376,11089495,0.0197,0.3937,5.0791,0.2849,3908889568.5,N/A,3908889568.5,766448935,0,766448935,25.3366,0.9831,0.147,130.0491,
600581.SH,*ST검멀,2013-05-16,5.0179,5.0081,5.0868,4.9786,5.0868,4619416,23715107,0.0689,1.3725,5.1338,0.6027,3962540993.95,N/A,3962540993.95,766448935,0,766448935,25.6844,0.9966,0.149,131.8341,
600581.SH,*ST검멀,2013-05-17,5.0868,5.077,5.195,5.0573,5.1753,9109400,47612985,0.0886,1.7408,5.2268,1.1885,4031521398.1,N/A,4031521398.1,766448935,0,766448935,26.1315,1.014,0.1516,134.1291,
600581.SH,*ST검멀,2013-05-20,5.1753,5.1852,5.2049,5.1262,5.195,6421135,33776532,0.0197,0.3802,5.2602,0.8378,4046850376.8,N/A,4046850376.8,766448935,0,766448935,26.2308,1.0178,0.1522,134.6391,
600581.SH,*ST검멀,2013-05-21,5.195,5.1753,5.2639,5.1458,5.2541,7065290,37366240,0.059,1.1364,5.2887,0.9218,4092837312.9,N/A,4092837312.9,766448935,0,766448935,26.5289,1.0294,0.1539,136.1691,
600581.SH,*ST검멀,2013-05-22,5.2541,5.2442,5.3623,5.2049,5.2737,8635218,46290700,0.0197,0.3745,5.3607,1.1267,4108166291.6,N/A,4108166291.6,766448935,0,766448935,26.6283,1.0333,0.1545,136.6791,
600581.SH,*ST검멀,2013-05-23,5.2737,5.2541,5.3229,5.1852,5.2147,8386680,44885645,-0.059,-1.1194,5.352,1.0942,4062179355.5,N/A,4062179355.5,766448935,0,766448935,26.3302,1.0217,0.1528,135.1491,
600581.SH,*ST검멀,2013-05-24,5.2147,5.2049,5.2442,5.1852,5.2049,4703751,24928092,-0.0098,-0.1887,5.2996,0.6137,4054514866.15,N/A,4054514866.15,766448935,0,766448935,26.2805,1.0198,0.1525,134.8941,
600581.SH,*ST검멀,2013-05-27,5.2049,5.2049,5.2245,5.1655,5.1852,5272829,27814905,-0.0197,-0.3781,5.2751,0.688,4039185887.45,N/A,4039185887.45,766448935,0,766448935,26.1812,1.0159,0.1519,134.3841,
600581.SH,*ST검멀,2013-05-28,5.1852,5.195,5.2639,5.0868,5.2639,6405196,33761518,0.0787,1.518,5.271,0.8357,4100501802.25,N/A,4100501802.25,766448935,0,766448935,26.5786,1.0313,0.1542,136.4241,
600581.SH,*ST검멀,2013-05-29,5.2639,5.2639,5.2836,5.2147,5.2442,5892925,31435093,-0.0197,-0.3738,5.3344,0.7689,4085172823.55,N/A,4085172823.55,766448935,0,766448935,26.4792,1.0275,0.1537,135.9141,
600581.SH,*ST검멀,2013-05-30,5.2442,5.2049,5.2147,5.1557,5.1852,4548773,23966021,-0.059,-1.1257,5.2687,0.5935,4039185887.45,N/A,4039185887.45,766448935,0,766448935,26.1812,1.0159,0.1519,134.3841,
600581.SH,*ST검멀,2013-05-31,5.1852,5.2151,5.2251,5.1652,5.1852,3189609,16620469,0,0,5.2108,0.4162,3985534462,N/A,3985534462,766448935,0,766448935,25.8334,1.0024,0.1499,132.5991,
600581.SH,*ST검멀,2013-06-03,5.1852,5.1852,5.235,5.1553,5.1752,3977035,20704641,-0.01,-0.1923,5.206,0.5189,3977869972.65,N/A,3977869972.65,766448935,0,766448935,25.7837,1.0005,0.1496,132.3441,
600581.SH,*ST검멀,2013-06-04,5.1752,5.1852,5.1852,5.0256,5.0456,5301336,27030585,-0.1296,-2.5048,5.0988,0.6917,3878231611.1,N/A,3878231611.1,766448935,0,766448935,25.1379,0.9754,0.1459,129.0292,
600581.SH,*ST검멀,2013-06-05,5.0456,5.0356,5.0755,5.0356,5.0655,3664988,18553494,0.0199,0.3953,5.0624,0.4782,3893560589.8,N/A,3893560589.8,766448935,0,766448935,25.2373,0.9793,0.1465,129.5392,
600581.SH,*ST검멀,2013-06-06,5.0655,5.0356,5.0556,4.9957,4.9957,2714376,13667526,-0.0698,-1.378,5.0352,0.3541,3839909164.35,N/A,3839909164.35,766448935,0,766448935,24.8895,0.9658,0.1444,127.7542,
600581.SH,*ST검멀,2013-06-07,4.9957,4.9957,5.0256,4.8761,4.896,3840551,19035275,-0.0997,-1.996,4.9564,0.5011,3763264270.85,N/A,3763264270.85,766448935,0,766448935,24.3927,0.9465,0.1415,125.2042,
600581.SH,*ST검멀,2013-06-13,4.896,4.8661,4.8661,4.6866,4.7265,3382083,16068759,-0.1695,-3.4623,4.7511,0.4413,3632967951.9,N/A,3632967951.9,766448935,0,766448935,23.5481,0.9137,0.1366,120.8692,
600581.SH,*ST검멀,2013-06-14,4.7265,4.7165,4.8063,4.7165,4.7664,2126674,10142871,0.0399,0.8439,4.7694,0.2775,3663625909.3,N/A,3663625909.3,766448935,0,766448935,23.7469,0.9215,0.1378,121.8892,
600581.SH,*ST검멀,2013-06-17,4.7664,4.7764,4.8063,4.6667,4.7564,2678626,12740922,-0.01,-0.2092,4.7565,0.3495,3655961419.95,N/A,3655961419.95,766448935,0,766448935,23.6972,0.9195,0.1375,121.6342,
600581.SH,*ST검멀,2013-06-18,4.7564,4.7764,4.7863,4.7066,4.7564,1397565,6658630,0,0,4.7645,0.1823,3655961419.95,N/A,3655961419.95,766448935,0,766448935,23.6972,0.9195,0.1375,121.6342,
600581.SH,*ST검멀,2013-06-19,4.7564,4.7564,4.9758,4.6068,4.916,7253346,35265468,0.1595,3.3543,4.862,0.9464,3778593249.55,N/A,3778593249.55,766448935,0,766448935,24.4921,0.9504,0.1421,125.7142,
600581.SH,*ST검멀,2013-06-20,4.916,4.8362,4.8561,4.6866,4.6966,3295971,15796693,-0.2194,-4.4625,4.7927,0.43,3609974483.85,N/A,3609974483.85,766448935,0,766448935,23.3991,0.908,0.1358,120.1042,
600581.SH,*ST검멀,2013-06-21,4.6966,4.6168,4.7963,4.5769,4.6766,3404297,16009226,-0.0199,-0.4246,4.7027,0.4442,3594645505.15,N/A,3594645505.15,766448935,0,766448935,23.2997,0.9041,0.1352,119.5942,
600581.SH,*ST검멀,2013-06-24,4.6766,4.6567,4.6567,4.2179,4.3476,4278384,19192920,-0.3291,-7.0362,4.486,0.5582,3341717356.6,N/A,3341717356.6,766448935,0,766448935,21.6603,0.8405,0.1257,111.1793,
600581.SH,*ST검멀,2013-06-25,4.3476,4.3177,4.3476,3.9387,4.2778,4957144,20734046,-0.0698,-1.6055,4.1827,0.6468,3288065931.15,N/A,3288065931.15,766448935,0,766448935,21.3126,0.827,0.1237,109.3943,
600581.SH,*ST검멀,2013-06-26,4.2778,4.2678,4.2977,4.1481,4.198,3120927,13137991,-0.0798,-1.8648,4.2096,0.4072,3226750016.35,N/A,3226750016.35,766448935,0,766448935,20.9151,0.8116,0.1214,107.3543,
600581.SH,*ST검멀,2013-06-27,4.198,4.198,4.4373,4.1481,4.2379,8058352,34567831,0.0399,0.9501,4.2897,1.0514,3257407973.75,N/A,3257407973.75,766448935,0,766448935,21.1138,0.8193,0.1225,108.3743,
600581.SH,*ST검멀,2013-06-28,4.2379,4.198,4.3177,4.1781,4.208,5168564,21984079,-0.0299,-0.7059,4.2534,0.6744,3234414505.7,N/A,3234414505.7,766448935,0,766448935,20.9648,0.8135,0.1217,107.6093,
600581.SH,*ST검멀,2013-07-01,4.208,4.208,4.208,4.0783,4.1681,3401702,14133889,-0.0399,-0.9479,4.1549,0.4438,3203756548.3,N/A,3203756548.3,766448935,0,766448935,20.7661,0.8058,0.1205,106.5893,
600581.SH,*ST검멀,2013-07-02,4.1681,4.1581,4.2179,4.0783,4.198,5771999,24046436,0.0299,0.7177,4.166,0.7531,3226750016.35,N/A,3226750016.35,766448935,0,766448935,20.9151,0.8116,0.1214,107.3543,
600581.SH,*ST검멀,2013-07-03,4.198,4.1481,4.6168,4.1382,4.2977,11292195,48908493,0.0997,2.3753,4.3312,1.4733,3303394909.85,N/A,3303394909.85,766448935,0,766448935,21.4119,0.8309,0.1243,109.9043,
600581.SH,*ST검멀,2013-07-04,4.2977,4.2479,4.3775,4.1781,4.2977,11054592,47339127,0,0,4.2823,1.4423,3303394909.85,N/A,3303394909.85,766448935,0,766448935,21.4119,0.8309,0.1243,109.9043,
600581.SH,*ST검멀,2013-07-05,4.2977,4.2778,4.4772,4.208,4.3077,11045048,47762511,0.01,0.232,4.3243,1.4411,3311059399.2,N/A,3311059399.2,766448935,0,766448935,21.4616,0.8328,0.1245,110.1593,
600581.SH,*ST검멀,2013-07-08,4.3077,4.2379,4.2877,4.0385,4.198,18140280,76398221,-0.1097,-2.5463,4.2115,2.3668,3226750016.35,N/A,3226750016.35,766448935,0,766448935,20.9151,0.8116,0.1214,107.3543,
600581.SH,*ST검멀,2013-07-09,4.198,4.1382,4.5769,4.1382,4.198,13999462,59263519,0,0,4.2333,1.8265,3226750016.35,N/A,3226750016.35,766448935,0,766448935,20.9151,0.8116,0.1214,107.3543,
600581.SH,*ST검멀,2013-07-10,4.198,4.198,4.2778,4.1083,4.2578,12844123,54316639,0.0598,1.4252,4.2289,1.6758,3272736952.45,N/A,3272736952.45,766448935,0,766448935,21.2132,0.8231,0.1231,108.8843,
600581.SH,*ST검멀,2013-07-11,4.2578,4.2778,4.4672,4.2279,4.3875,21809320,95176212,0.1296,3.0445,4.364,2.8455,3372375314,N/A,3372375314,766448935,0,766448935,21.859,0.8482,0.1268,112.1993,
600581.SH,*ST검멀,2013-07-12,4.3875,4.3575,4.4473,4.2678,4.2778,15002583,65438754,-0.1097,-2.5,4.3618,1.9574,3288065931.15,N/A,3288065931.15,766448935,0,766448935,21.3126,0.827,0.1237,109.3943,
600581.SH,*ST검멀,2013-07-15,4.2778,4.2778,4.3276,4.198,4.2877,10141773,43393099,0.01,0.2331,4.2787,1.3232,3295730420.5,N/A,3295730420.5,766448935,0,766448935,21.3622,0.8289,0.124,109.6493,
600581.SH,*ST검멀,2013-07-16,4.2877,4.2778,4.3376,4.188,4.2977,12555160,53650220,0.01,0.2326,4.2732,1.6381,3303394909.85,N/A,3303394909.85,766448935,0,766448935,21.4119,0.8309,0.1243,109.9043,
600581.SH,*ST검멀,2013-07-17,4.2977,4.2678,4.3276,4.2279,4.2479,9773132,41902368,-0.0499,-1.1601,4.2875,1.2751,3265072463.1,N/A,3265072463.1,766448935,0,766448935,21.1635,0.8212,0.1228,108.6293,
600581.SH,*ST검멀,2013-07-18,4.2479,4.2279,4.2379,4.1182,4.1481,8785580,36744487,-0.0997,-2.3474,4.1824,1.1463,3188427569.6,N/A,3188427569.6,766448935,0,766448935,20.6667,0.8019,0.1199,106.0793,
600581.SH,*ST검멀,2013-07-19,4.1481,4.1481,4.1581,3.9487,3.9687,11152848,45215041,-0.1795,-4.3269,4.0541,1.4551,3050466761.3,N/A,3050466761.3,766448935,0,766448935,19.7725,0.7672,0.1147,101.4893,
600581.SH,*ST검멀,2013-07-22,3.9687,3.9288,3.9886,3.859,3.9687,6066577,23878890,0,0,3.9361,0.7915,3050466761.3,N/A,3050466761.3,766448935,0,766448935,19.7725,0.7672,0.1147,101.4893,
600581.SH,*ST검멀,2013-07-23,3.9687,3.9687,4.0783,3.9487,4.0484,7297299,29463088,0.0798,2.0101,4.0375,0.9521,3111782676.1,N/A,3111782676.1,766448935,0,766448935,20.1699,0.7827,0.117,103.5293,
600581.SH,*ST검멀,2013-07-24,4.0484,4.0385,4.0385,3.9487,3.9886,5818020,23246887,-0.0598,-1.4778,3.9957,0.7591,3065795740,N/A,3065795740,766448935,0,766448935,19.8719,0.7711,0.1153,101.9993,
600581.SH,*ST검멀,2013-07-25,3.9886,4.0185,4.2479,4.0085,4.1282,19399521,80601908,0.1396,3.5,4.1548,2.5311,3173098590.9,N/A,3173098590.9,766448935,0,766448935,20.5674,0.7981,0.1194,105.5693,
600581.SH,*ST검멀,2013-07-26,4.1282,4.0783,4.1781,4.0684,4.0684,7155263,29459558,-0.0598,-1.4493,4.1172,0.9336,3127111654.8,N/A,3127111654.8,766448935,0,766448935,20.2693,0.7865,0.1176,104.0393,
600581.SH,*ST검멀,2013-07-29,4.0684,4.0584,4.0584,3.8889,3.9587,8440692,33619711,-0.1097,-2.6961,3.9831,1.1013,3042802271.95,N/A,3042802271.95,766448935,0,766448935,19.7228,0.7653,0.1145,101.2343,
600581.SH,*ST검멀,2013-07-30,3.9587,3.9886,4.0285,3.8989,3.9786,4793767,19132493,0.0199,0.5038,3.9911,0.6255,3058131250.65,N/A,3058131250.65,766448935,0,766448935,19.8222,0.7692,0.115,101.7443,
600581.SH,*ST검멀,2013-07-31,3.9786,4.0085,4.0684,3.9786,3.9886,4787054,19282752,0.01,0.2506,4.0281,0.6246,3065795740,N/A,3065795740,766448935,0,766448935,19.8719,0.7711,0.1153,101.9993,
600581.SH,*ST검멀,2013-08-01,3.9886,3.9986,4.0684,3.9886,4.0584,6115761,24731107,0.0698,1.75,4.0438,0.7979,3119447165.45,N/A,3119447165.45,766448935,0,766448935,20.2196,0.7846,0.1173,103.7843,
600581.SH,*ST검멀,2013-08-02,4.0584,4.0684,4.0883,4.0285,4.0584,6047896,24577213,0,0,4.0638,0.7891,3119447165.45,N/A,3119447165.45,766448935,0,766448935,20.2196,0.7846,0.1173,103.7843,
600581.SH,*ST검멀,2013-08-05,4.0584,4.0584,4.0883,4.0185,4.0783,5319561,21639649,0.0199,0.4914,4.0679,0.6941,3134776144.15,N/A,3134776144.15,766448935,0,766448935,20.319,0.7884,0.1179,104.2943,
600581.SH,*ST검멀,2013-08-06,4.0783,4.0684,4.1581,4.0285,4.1282,8209068,33773503,0.0499,1.2225,4.1142,1.0711,3173098590.9,N/A,3173098590.9,766448935,0,766448935,20.5674,0.7981,0.1194,105.5693,
600581.SH,*ST검멀,2013-08-07,4.1282,4.1282,4.1581,4.0883,4.1182,6796016,28104089,-0.01,-0.2415,4.1354,0.8867,3165434101.55,N/A,3165434101.55,766448935,0,766448935,20.5177,0.7962,0.1191,105.3143,
600581.SH,*ST검멀,2013-08-08,4.1182,4.1182,4.1481,4.0783,4.0983,5801960,23933342,-0.0199,-0.4843,4.125,0.757,3150105122.85,N/A,3150105122.85,766448935,0,766448935,20.4183,0.7923,0.1185,104.8043,
600581.SH,*ST검멀,2013-08-09,4.0983,4.1182,4.1581,4.0883,4.1481,7437340,30758591,0.0499,1.2165,4.1357,0.9704,3188427569.6,N/A,3188427569.6,766448935,0,766448935,20.6667,0.8019,0.1199,106.0793,
600581.SH,*ST검멀,2013-08-12,4.1481,4.1382,4.2578,4.1282,4.2578,13334456,56305411,0.1097,2.6442,4.2226,1.7398,3272736952.45,N/A,3272736952.45,766448935,0,766448935,21.2132,0.8231,0.1231,108.8843,
600581.SH,*ST검멀,2013-08-13,4.2578,4.2877,4.4273,4.2877,4.3675,21689195,95112518,0.1097,2.5761,4.3852,2.8298,3357046335.3,N/A,3357046335.3,766448935,0,766448935,21.7597,0.8443,0.1263,111.6893,
600581.SH,*ST검멀,2013-08-14,4.3675,4.3476,4.3875,4.2279,4.2877,10943191,47478518,-0.0798,-1.8265,4.3386,1.4278,3295730420.5,N/A,3295730420.5,766448935,0,766448935,21.3622,0.8289,0.124,109.6493,
600581.SH,*ST검멀,2013-08-15,4.2877,4.2678,4.2877,4.208,4.2179,6367248,27164196,-0.0698,-1.6279,4.2662,0.8307,3242078995.05,N/A,3242078995.05,766448935,0,766448935,21.0145,0.8154,0.1219,107.8643,
600581.SH,*ST검멀,2013-08-16,4.2179,4.188,4.3476,4.1382,4.188,10144778,42991035,-0.0299,-0.7092,4.2378,1.3236,3219085527,N/A,3219085527,766448935,0,766448935,20.8654,0.8096,0.1211,107.0993,
600581.SH,*ST검멀,2013-08-19,4.188,4.1382,4.2379,4.0883,4.2279,5569148,23264766,0.0399,0.9524,4.1774,0.7266,3249743484.4,N/A,3249743484.4,766448935,0,766448935,21.0642,0.8174,0.1222,108.1193,
600581.SH,*ST검멀,2013-08-20,4.2279,4.188,4.208,4.1182,4.1581,6479360,27062123,-0.0698,-1.6509,4.1767,0.8454,3196092058.95,N/A,3196092058.95,766448935,0,766448935,20.7164,0.8039,0.1202,106.3343,
600581.SH,*ST검멀,2013-08-21,4.1581,4.1481,4.1681,4.0883,4.1581,4197409,17375814,0,0,4.1397,0.5476,3196092058.95,N/A,3196092058.95,766448935,0,766448935,20.7164,0.8039,0.1202,106.3343,
600581.SH,*ST검멀,2013-08-22,4.1581,4.1382,4.1681,4.1083,4.1282,4693855,19452768,-0.0299,-0.7194,4.1443,0.6124,3173098590.9,N/A,3173098590.9,766448935,0,766448935,20.5674,0.7981,0.1194,105.5693,
600581.SH,*ST검멀,2013-08-23,4.1282,4.1382,4.1581,4.0684,4.1182,5570236,22954167,-0.01,-0.2415,4.1209,0.7268,3165434101.55,N/A,3165434101.55,766448935,0,766448935,20.5177,0.7962,0.1191,105.3143,
600581.SH,*ST검멀,2013-08-26,4.1182,4.1182,4.1681,4.0783,4.1581,5586672,23136964,0.0399,0.9685,4.1415,0.7289,3196092058.95,N/A,3196092058.95,766448935,0,766448935,20.7164,0.8039,0.1202,106.3343,
600581.SH,*ST검멀,2013-08-27,4.1581,4.1481,4.188,4.1182,4.1781,5914693,24702007,0.0199,0.4796,4.1764,0.7717,3211421037.65,N/A,3211421037.65,766448935,0,766448935,20.8158,0.8077,0.1208,106.8443,
600581.SH,*ST검멀,2013-08-28,4.1781,4.1481,4.2479,4.1382,4.2279,10559131,44452565,0.0499,1.1933,4.2099,1.3777,3249743484.4,N/A,3249743484.4,766448935,0,766448935,21.0642,0.8174,0.1222,108.1193,
600581.SH,*ST검멀,2013-08-29,4.2279,4.198,4.2379,4.1581,4.198,6986633,29361057,-0.0299,-0.7075,4.2025,0.9116,3226750016.35,N/A,3226750016.35,766448935,0,766448935,20.9151,0.8116,0.1214,107.3543,
600581.SH,*ST검멀,2013-08-30,4.198,4.208,4.2977,4.1781,4.2578,13942885,59391967,0.0598,1.4252,4.2597,1.8192,3272736952.45,N/A,3272736952.45,766448935,0,766448935,21.2132,0.8231,0.1231,108.8843,
600581.SH,*ST검멀,2013-09-02,4.2578,4.2479,4.2678,4.198,4.2379,8316468,35328640,-0.0199,-0.4684,4.248,1.0851,3257407973.75,N/A,3257407973.75,766448935,0,766448935,21.1138,0.8193,0.1225,108.3743,
600581.SH,*ST검멀,2013-09-03,4.2379,4.2379,4.2778,4.208,4.2678,8071416,34401332,0.0299,0.7059,4.2621,1.0531,3280401441.8,N/A,3280401441.8,766448935,0,766448935,21.2629,0.8251,0.1234,109.1393,
600581.SH,*ST검멀,2013-09-04,4.2678,4.2578,4.567,4.2479,4.547,32584286,144020709,0.2792,6.5421,4.4199,4.2513,3495007143.6,N/A,3495007143.6,766448935,0,766448935,22.6539,0.879,0.1315,116.2792,
600581.SH,*ST검멀,2013-09-05,4.547,4.4373,4.5171,4.3476,4.3675,20439725,90390917,-0.1795,-3.9474,4.4223,2.6668,3357046335.3,N/A,3357046335.3,766448935,0,766448935,21.7597,0.8443,0.1263,111.6893,
600581.SH,*ST검멀,2013-09-06,4.3675,4.3077,4.3675,4.2678,4.3376,11867923,51415486,-0.0299,-0.6849,4.3323,1.5484,3334052867.25,N/A,3334052867.25,766448935,0,766448935,21.6106,0.8386,0.1254,110.9243,
600581.SH,*ST검멀,2013-09-09,4.3376,4.2977,4.4373,4.2977,4.3974,13015569,57281278,0.0598,1.3793,4.401,1.6982,3380039803.35,N/A,3380039803.35,766448935,0,766448935,21.9087,0.8501,0.1271,112.4543,
