╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
601566.SH,╬едамУ,2015-11-25,20.139,20.0227,21.147,19.8289,20.9725,8324146,177756599,0.8335,4.1386,21.3543,1.4486,12435147926,N/A,12435147926,574637150,0,574637150,35.4762,2.8042,6.0137,-14.5901,
601566.SH,╬едамУ,2015-11-26,20.9725,20.8853,21.2923,20.4976,20.6721,5087796,109671529,-0.3004,-1.4325,21.5558,0.8854,12257010409.5,N/A,12257010409.5,574637150,0,574637150,34.968,2.7641,5.9275,-14.3811,
601566.SH,╬едамУ,2015-11-27,20.6721,20.5558,20.5945,18.6853,18.947,5819774,118460171,-1.7251,-8.3451,20.3548,1.0128,11234156282.5,N/A,11234156282.5,574637150,0,574637150,32.0499,2.5334,5.4329,-13.181,
601566.SH,╬едамУ,2015-11-30,18.947,18.947,19.1893,17.406,18.4042,5358217,101824179,-0.5427,-2.8645,19.0034,0.9325,10912359478.5,N/A,10912359478.5,574637150,0,574637150,31.1319,2.4608,5.2772,-12.8034,
601566.SH,╬едамУ,2015-12-01,18.4042,18.4624,18.6756,18.2201,18.4915,4744723,89988872,0.0872,0.4739,18.9661,0.8257,10964076822,N/A,10964076822,574637150,0,574637150,31.2794,2.4725,5.3022,-12.8641,
601566.SH,╬едамУ,2015-12-02,18.4915,18.5109,18.5109,17.5223,18.0166,4133876,76603585,-0.4749,-2.5681,18.5307,0.7194,10682504618.5,N/A,10682504618.5,574637150,0,574637150,30.4761,2.409,5.1661,-12.5338,
601566.SH,╬едамУ,2015-12-03,18.0166,18.162,18.7628,18.0166,18.7144,4966163,94349101,0.6978,3.8731,18.9984,0.8642,11096243366.5,N/A,11096243366.5,574637150,0,574637150,31.6565,2.5023,5.3662,-13.0192,
601566.SH,╬едамУ,2015-12-04,18.7144,18.5496,19.0245,18.2976,18.7144,4165898,79762411,0,0,19.1465,0.725,11096243366.5,N/A,11096243366.5,574637150,0,574637150,31.6565,2.5023,5.3662,-13.0192,
601566.SH,╬едамУ,2015-12-07,18.7144,18.7822,18.8597,18.5109,18.7628,3507171,67612249,0.0485,0.2589,19.2783,0.6103,11124975224,N/A,11124975224,574637150,0,574637150,31.7384,2.5088,5.3801,-13.0529,
601566.SH,╬едамУ,2015-12-08,18.7628,18.8016,18.8016,18.2395,18.2976,2885072,54936346,-0.4652,-2.4793,19.0416,0.5021,10849149392,N/A,10849149392,574637150,0,574637150,30.9515,2.4466,5.2467,-12.7293,
601566.SH,╬едамУ,2015-12-09,18.2976,18.2201,18.317,17.9294,17.9972,2902716,54101058,-0.3004,-1.6419,18.6381,0.5051,10671011875.5,N/A,10671011875.5,574637150,0,574637150,30.4433,2.4064,5.1605,-12.5203,
601566.SH,╬едамУ,2015-12-10,17.9972,18.0457,18.3558,17.7937,17.9003,3761242,70265761,-0.0969,-0.5385,18.6815,0.6545,10613548160.5,N/A,10613548160.5,574637150,0,574637150,30.2794,2.3935,5.1327,-12.4529,
601566.SH,╬едамУ,2015-12-11,17.9003,17.9003,18.5109,17.6483,18.2007,2927926,54611281,0.3004,1.6784,18.6519,0.5095,10791685677,N/A,10791685677,574637150,0,574637150,30.7876,2.4336,5.2189,-12.6619,
601566.SH,╬едамУ,2015-12-14,18.2007,18.2104,19.0923,18.0553,19.073,4624903,89296845,0.8722,4.7923,19.3078,0.8048,11308859112,N/A,11308859112,574637150,0,574637150,32.263,2.5503,5.469,-13.2687,
601566.SH,╬едамУ,2015-12-15,19.073,19.3637,19.4703,18.9857,19.2474,7827530,155068734,0.1744,0.9146,19.8107,1.3622,11412293799,N/A,11412293799,574637150,0,574637150,32.5581,2.5736,5.519,-13.39,
601566.SH,╬едамУ,2015-12-16,19.2474,19.3346,19.3346,19.0827,19.1117,3068223,60771612,-0.1357,-0.7049,19.8068,0.5339,11331844598,N/A,11331844598,574637150,0,574637150,32.3286,2.5554,5.4801,-13.2956,
601566.SH,╬едамУ,2015-12-17,19.1117,19.0827,19.4994,19.0827,19.354,4644559,92551709,0.2423,1.2677,19.9269,0.8083,11475503885.5,N/A,11475503885.5,574637150,0,574637150,32.7384,2.5878,5.5496,-13.4642,
601566.SH,╬едамУ,2015-12-18,19.354,19.2571,19.5478,18.9954,19.2183,4287278,85229108,-0.1357,-0.7011,19.8795,0.7461,11395054684.5,N/A,11395054684.5,574637150,0,574637150,32.5089,2.5697,5.5107,-13.3698,
601566.SH,╬едамУ,2015-12-21,19.2183,19.1408,19.8289,19.073,19.7029,5384984,108692648,0.4846,2.5214,20.1844,0.9371,11682373259.5,N/A,11682373259.5,574637150,0,574637150,33.3286,2.6345,5.6496,-13.7069,
601566.SH,╬едамУ,2015-12-22,19.7029,19.7126,20.0033,19.3831,19.6738,3370166,68571299,-0.0291,-0.1476,20.3466,0.5865,11665134145,N/A,11665134145,574637150,0,574637150,33.2794,2.6306,5.6413,-13.6867,
601566.SH,╬едамУ,2015-12-23,19.6738,19.6545,21.2051,19.5285,20.3716,8607393,182661541,0.6978,3.5468,21.2215,1.4979,12078872893,N/A,12078872893,574637150,0,574637150,34.4598,2.7239,5.8414,-14.1721,
601566.SH,╬едамУ,2015-12-24,20.3716,20.2941,20.2941,19.3831,19.7417,5494632,111825917,-0.63,-3.0923,20.3518,0.9562,11705358745.5,N/A,11705358745.5,574637150,0,574637150,33.3942,2.6397,5.6607,-13.7339,
601566.SH,╬едамУ,2015-12-25,19.7417,19.7708,20.0421,19.6448,19.9549,4043434,82850450,0.2132,1.08,20.4901,0.7036,11831778918.5,N/A,11831778918.5,574637150,0,574637150,33.7549,2.6682,5.7219,-13.8822,
601566.SH,╬едамУ,2015-12-28,19.9549,20.1487,20.9337,19.8386,20.0809,8526939,179646959,0.126,0.6314,21.0682,1.4839,11906481748,N/A,11906481748,574637150,0,574637150,33.968,2.685,5.758,-13.9698,
601566.SH,╬едамУ,2015-12-29,20.0809,19.984,20.5364,19.9646,20.4104,3333558,69781522,0.3295,1.6409,20.933,0.5801,12101858379,N/A,12101858379,574637150,0,574637150,34.5254,2.7291,5.8525,-14.1991,
601566.SH,╬едамУ,2015-12-30,20.4104,20.517,21.7866,20.3619,21.3989,8603697,188600187,0.9885,4.8433,21.9208,1.4972,12687988272,N/A,12687988272,574637150,0,574637150,36.1975,2.8613,6.1359,-14.8868,
601566.SH,╬едамУ,2015-12-31,21.3989,21.4571,22.4359,21.4571,22.1549,9179519,209165287,0.7559,3.5326,22.7861,1.5974,13136205249,N/A,13136205249,574637150,0,574637150,37.4763,2.9623,6.3527,-15.4127,
601566.SH,╬едамУ,2016-01-04,22.1549,22.058,22.058,19.9355,19.9355,4808981,105749768,-2.2194,-10.0175,21.9901,0.8369,11820286175.5,N/A,11820286175.5,574637150,0,574637150,29.24,2.7594,5.2381,-942.3445,
601566.SH,╬едамУ,2016-01-05,19.9355,18.8791,21.1276,18.6562,20.8853,7671855,161350721,0.9498,4.7642,21.0315,1.3351,12383430582.5,N/A,12383430582.5,574637150,0,574637150,30.633,2.8908,5.4876,-987.2399,
601566.SH,╬едамУ,2016-01-06,20.8853,20.5461,22.8236,20.5461,22.7654,9484146,212489505,1.8802,9.0023,22.4047,1.6505,13498226653.5,N/A,13498226653.5,574637150,0,574637150,33.3907,3.1511,5.9817,-1076.1144,
601566.SH,╬едамУ,2016-01-07,22.7654,21.9998,22.5813,20.4879,20.4879,2554010,56425561,-2.2775,-10.0043,22.0929,0.4445,12147829351,N/A,12147829351,574637150,0,574637150,30.0502,2.8358,5.3832,-968.4572,
601566.SH,╬едамУ,2016-01-08,20.4879,21.9998,22.2712,19.6738,21.8447,11692887,259245693,1.3568,6.6225,22.1712,2.0348,12952321361,N/A,12952321361,574637150,0,574637150,32.0403,3.0236,5.7397,-1032.5934,
601566.SH,╬едамУ,2016-01-11,21.8447,21.0307,21.2923,19.6641,19.6641,11309809,235067192,-2.1806,-9.9823,20.7844,1.9682,11659387773.5,N/A,11659387773.5,574637150,0,574637150,28.842,2.7218,5.1668,-929.5173,
601566.SH,╬едамУ,2016-01-12,19.6641,18.4139,19.1893,17.6968,17.6968,7245523,134946237,-1.9674,-10.0049,18.6248,1.2609,10492874359,N/A,10492874359,574637150,0,574637150,25.9563,2.4495,4.6499,-836.5197,
601566.SH,╬едамУ,2016-01-13,17.6968,17.4932,18.0166,15.9523,16.0201,7738386,135935352,-1.6766,-9.4743,17.5664,1.3467,9498752089.5,N/A,9498752089.5,574637150,0,574637150,23.4972,2.2174,4.2093,-757.2657,
601566.SH,╬едамУ,2016-01-14,16.0201,15.3708,16.7567,15.177,16.4562,4953840,82484797,0.4361,2.7223,16.6507,0.8621,9757338807,N/A,9757338807,574637150,0,574637150,24.1368,2.2778,4.3239,-777.8809,
601566.SH,╬едамУ,2016-01-15,16.4562,16.7373,16.7373,14.8668,14.9056,5392942,87003811,-1.5506,-9.4229,16.1329,0.9385,8837919367,N/A,8837919367,574637150,0,574637150,21.8625,2.0631,3.9165,-704.5823,
601566.SH,╬едамУ,2016-01-18,14.9056,14.7311,15.6422,14.6342,15.3611,4303248,67782334,0.4555,3.0559,15.7514,0.7489,9107998827.5,N/A,9107998827.5,574637150,0,574637150,22.5306,2.1262,4.0362,-726.1138,
601566.SH,╬едамУ,2016-01-19,15.3611,15.3514,15.9814,15.1673,15.9329,4582306,73682436,0.5718,3.7224,16.0798,0.7974,9447034746,N/A,9447034746,574637150,0,574637150,23.3692,2.2053,4.1864,-753.1426,
601566.SH,╬едамУ,2016-01-20,15.9329,15.7778,16.2527,15.5743,15.7294,4601667,75491704,-0.2035,-1.2774,16.4053,0.8008,9326360944.5,N/A,9326360944.5,574637150,0,574637150,23.0707,2.1772,4.1329,-743.5222,
601566.SH,╬едамУ,2016-01-21,15.7294,15.4192,16.0977,15.0413,15.1285,3361533,54455665,-0.6009,-3.8201,16.1997,0.585,8970085911.5,N/A,8970085911.5,574637150,0,574637150,22.1894,2.094,3.975,-715.119,
601566.SH,╬едамУ,2016-01-22,15.1285,15.2739,15.4968,14.7699,15.2545,4451465,69285906,0.126,0.8328,15.5647,0.7747,9044788741,N/A,9044788741,574637150,0,574637150,22.3742,2.1114,4.0081,-721.0745,
601566.SH,╬едамУ,2016-01-25,15.2545,15.332,15.7972,15.2739,15.7778,3644859,58507400,0.5233,3.4307,16.052,0.6343,9355092802,N/A,9355092802,574637150,0,574637150,23.1418,2.1839,4.1457,-745.8127,
601566.SH,╬едамУ,2016-01-26,15.7778,15.6034,15.6034,14.2175,14.3241,3073602,47328922,-1.4537,-9.2138,15.3985,0.5349,8493137077,N/A,8493137077,574637150,0,574637150,21.0096,1.9827,3.7637,-677.0954,
601566.SH,╬едамУ,2016-01-27,14.3241,14.4404,14.6342,13.2387,13.9849,5355571,75533777,-0.3392,-2.3681,14.1038,0.932,8292014074.5,N/A,8292014074.5,574637150,0,574637150,20.5121,1.9357,3.6746,-661.0613,
601566.SH,╬едамУ,2016-01-28,13.9849,13.7717,13.9171,13.258,13.3743,2724179,38412040,-0.6106,-4.3659,14.1004,0.4741,7929992670,N/A,7929992670,574637150,0,574637150,19.6165,1.8512,3.5141,-632.2,
601566.SH,╬едамУ,2016-01-29,13.3743,13.1805,14.0527,13.1805,13.888,3264107,46348184,0.5137,3.8406,14.1993,0.568,8234550359.5,N/A,8234550359.5,574637150,0,574637150,20.3699,1.9223,3.6491,-656.4802,
601566.SH,╬едамУ,2016-02-01,13.888,13.7329,14.0721,13.7232,13.9171,2909499,41726606,0.0291,0.2094,14.3415,0.5063,8251789474,N/A,8251789474,574637150,0,574637150,20.4126,1.9263,3.6567,-657.8545,
601566.SH,╬едамУ,2016-02-02,13.9171,14.0043,14.5082,13.9461,14.3241,2138362,31566322,0.407,2.9248,14.7619,0.3721,8493137077,N/A,8493137077,574637150,0,574637150,21.0096,1.9827,3.7637,-677.0954,
601566.SH,╬едамУ,2016-02-03,14.3241,14.1593,14.673,13.9655,14.6052,2118998,31349403,0.2811,1.9621,14.7944,0.3688,8659781850.5,N/A,8659781850.5,574637150,0,574637150,21.4218,2.0216,3.8375,-690.3807,
601566.SH,╬едамУ,2016-02-04,14.6052,14.6342,15.0122,14.5373,14.8959,2385361,36491102,0.2907,1.9907,15.2979,0.4151,8832172995.5,N/A,8832172995.5,574637150,0,574637150,21.8483,2.0618,3.9139,-704.1242,
601566.SH,╬едамУ,2016-02-05,14.8959,14.7602,15.1091,14.6342,14.7021,1566800,24085415,-0.1938,-1.3012,15.3724,0.2727,8717245565.5,N/A,8717245565.5,574637150,0,574637150,21.564,2.035,3.863,-694.9619,
601566.SH,╬едамУ,2016-02-15,14.7021,13.9946,14.9928,13.9849,14.799,1739889,26268715,0.0969,0.6592,15.0979,0.3028,8774709280.5,N/A,8774709280.5,574637150,0,574637150,21.7061,2.0484,3.8885,-699.5431,
601566.SH,╬едамУ,2016-02-16,14.799,15.0122,15.332,14.8087,15.3126,1712628,26892639,0.5137,3.4709,15.7026,0.298,9079266970,N/A,9079266970,574637150,0,574637150,22.4595,2.1195,4.0234,-723.8232,
601566.SH,╬едамУ,2016-02-17,15.3126,15.3126,15.6615,15.0994,15.3611,1656241,26239743,0.0485,0.3165,15.8429,0.2882,9107998827.5,N/A,9107998827.5,574637150,0,574637150,22.5306,2.1262,4.0362,-726.1138,
601566.SH,╬едамУ,2016-02-18,15.3611,15.5065,15.6034,15.2254,15.3805,2284666,36412003,0.0194,0.1262,15.9376,0.3976,9119491570.5,N/A,9119491570.5,574637150,0,574637150,22.559,2.1289,4.0413,-727.03,
601566.SH,╬едамУ,2016-02-19,15.3805,15.2933,15.458,15.177,15.3417,1550621,24484421,-0.0388,-0.252,15.7901,0.2698,9096506084.5,N/A,9096506084.5,574637150,0,574637150,22.5021,2.1235,4.0311,-725.1976,
601566.SH,╬едамУ,2016-02-22,15.3417,15.6034,15.6906,15.2933,15.4192,2678518,42745313,0.0775,0.5054,15.9586,0.4661,9142477056.5,N/A,9142477056.5,574637150,0,574637150,22.6159,2.1342,4.0514,-728.8625,
601566.SH,╬едамУ,2016-02-23,15.4192,15.4968,15.5452,15.1188,15.2933,2052238,32382212,-0.126,-0.8171,15.779,0.3571,9067774227,N/A,9067774227,574637150,0,574637150,22.4311,2.1168,4.0183,-722.907,
601566.SH,╬едамУ,2016-02-24,15.2933,15.1479,15.4677,14.9347,15.2642,3222837,50312866,-0.0291,-0.1901,15.6114,0.5608,9050535112.5,N/A,9050535112.5,574637150,0,574637150,22.3884,2.1128,4.0107,-721.5327,
601566.SH,╬едамУ,2016-02-25,15.2642,15.303,15.3708,13.762,13.8589,3576000,53693034,-1.4053,-9.2063,15.0148,0.6223,8217311245,N/A,8217311245,574637150,0,574637150,20.3273,1.9183,3.6415,-655.1058,
601566.SH,╬едамУ,2016-02-26,13.8589,13.9655,14.1497,13.6554,13.9752,3267810,46816766,0.1163,0.8392,14.3266,0.5687,8286267703,N/A,8286267703,574637150,0,574637150,20.4978,1.9344,3.672,-660.6032,
601566.SH,╬едамУ,2016-02-29,13.9752,13.8589,13.9946,13.0836,13.3743,2276132,31452042,-0.6009,-4.2996,13.8182,0.3961,7929992670,N/A,7929992670,574637150,0,574637150,19.6165,1.8512,3.5141,-632.2,
601566.SH,╬едамУ,2016-03-01,13.3743,13.4325,13.7523,13.2387,13.636,1623659,22634833,0.2617,1.9565,13.9406,0.2826,8085144700.5,N/A,8085144700.5,574637150,0,574637150,20.0003,1.8874,3.5829,-644.5692,
601566.SH,╬едамУ,2016-03-02,13.636,13.636,14.3241,13.6069,14.2078,5013560,72214151,0.5718,4.1933,14.4038,0.8725,8424180619,N/A,8424180619,574637150,0,574637150,20.839,1.9666,3.7331,-671.598,
601566.SH,╬едамУ,2016-03-03,14.2078,14.1497,14.421,14.0721,14.2078,2891824,42518447,0,0,14.703,0.5032,8424180619,N/A,8424180619,574637150,0,574637150,20.839,1.9666,3.7331,-671.598,
601566.SH,╬едамУ,2016-03-04,14.2078,14.1593,14.2175,13.636,13.8008,2792887,40051555,-0.407,-2.8649,14.3406,0.486,8182833016,N/A,8182833016,574637150,0,574637150,20.242,1.9102,3.6262,-652.3571,
601566.SH,╬едамУ,2016-03-07,13.8008,13.888,14.1787,13.8105,14.1303,2366219,34223893,0.3295,2.3876,14.4635,0.4118,8378209647,N/A,8378209647,574637150,0,574637150,20.7253,1.9558,3.7128,-667.933,
601566.SH,╬едамУ,2016-03-08,14.1303,14.1497,14.2078,13.5003,14.0624,2466087,35106775,-0.0678,-0.4801,14.2358,0.4292,8337985046.5,N/A,8337985046.5,574637150,0,574637150,20.6258,1.9464,3.6949,-664.7263,
601566.SH,╬едамУ,2016-03-09,14.0624,13.762,14.14,13.6748,14.1012,2522326,36083300,0.0388,0.2757,14.3056,0.4389,8360970532.5,N/A,8360970532.5,574637150,0,574637150,20.6826,1.9518,3.7051,-666.5587,
601566.SH,╬едамУ,2016-03-10,14.1012,13.9364,15.5162,13.9364,14.2756,4669031,70098282,0.1744,1.2371,15.0135,0.8125,8464405219.5,N/A,8464405219.5,574637150,0,574637150,20.9385,1.976,3.751,-674.8048,
601566.SH,╬едамУ,2016-03-11,14.2756,14.2369,14.2853,13.5682,13.8008,5152567,74193419,-0.4749,-3.3265,14.3993,0.8967,8182833016,N/A,8182833016,574637150,0,574637150,20.242,1.9102,3.6262,-652.3571,
601566.SH,╬едамУ,2016-03-14,13.8008,13.9171,14.5955,13.9074,14.3726,4730691,70094562,0.5718,4.1433,14.817,0.8232,8521868934.5,N/A,8521868934.5,574637150,0,574637150,21.0806,1.9894,3.7764,-679.386,
601566.SH,╬едамУ,2016-03-15,14.3726,14.3338,14.4889,14.1593,14.2563,2931892,43241752,-0.1163,-0.8092,14.7488,0.5102,8452912476.5,N/A,8452912476.5,574637150,0,574637150,20.9101,1.9733,3.7459,-673.8885,
601566.SH,╬едамУ,2016-03-16,14.2563,14.3532,14.6342,14.1206,14.3629,3379341,50420289,0.1066,0.7478,14.9202,0.5881,8516122563,N/A,8516122563,574637150,0,574637150,21.0664,1.988,3.7739,-678.9279,
601566.SH,╬едамУ,2016-03-17,14.3629,14.5179,15.1576,14.3047,14.9541,4867512,74511993,0.5912,4.1161,15.308,0.8471,8866651224.5,N/A,8866651224.5,574637150,0,574637150,21.9335,2.0699,3.9292,-706.8729,
601566.SH,╬едамУ,2016-03-18,14.9541,14.8862,15.4386,14.8765,15.1867,3726957,58448164,0.2326,1.5554,15.6825,0.6486,9004564140.5,N/A,9004564140.5,574637150,0,574637150,22.2747,2.102,3.9903,-717.8677,
601566.SH,╬едамУ,2016-03-21,15.1867,15.3126,15.7003,15.1673,15.4774,4766924,75902699,0.2907,1.9145,15.9228,0.8296,9176955285.5,N/A,9176955285.5,574637150,0,574637150,22.7011,2.1423,4.0667,-731.6112,
601566.SH,╬едамУ,2016-03-22,15.4774,15.3902,15.4096,15.1188,15.2933,2575842,40647768,-0.1841,-1.1897,15.7804,0.4483,9067774227,N/A,9067774227,574637150,0,574637150,22.4311,2.1168,4.0183,-722.907,
601566.SH,╬едамУ,2016-03-23,15.2933,15.206,15.6325,15.1673,15.3999,2182327,34604837,0.1066,0.6971,15.8569,0.3798,9130984313.5,N/A,9130984313.5,574637150,0,574637150,22.5874,2.1316,4.0463,-727.9462,
601566.SH,╬едамУ,2016-03-24,15.3999,15.2254,15.303,14.9928,15.0316,2040077,31879992,-0.3683,-2.3914,15.6269,0.355,8912622196.5,N/A,8912622196.5,574637150,0,574637150,22.0473,2.0806,3.9496,-710.5378,
601566.SH,╬едамУ,2016-03-25,15.0316,14.9928,15.2642,14.9928,15.08,2294496,35795418,0.0485,0.3224,15.6006,0.3993,8941354054,N/A,8941354054,574637150,0,574637150,22.1183,2.0873,3.9623,-712.8284,
601566.SH,╬едамУ,2016-03-28,15.08,15.2351,15.4774,15.1188,15.2254,2975292,47068099,0.1454,0.964,15.8197,0.5178,9027549626.5,N/A,9027549626.5,574637150,0,574637150,22.3316,2.1074,4.0005,-719.7001,
601566.SH,╬едамУ,2016-03-29,15.2254,15.1963,15.2254,14.6827,14.8474,3520597,54035739,-0.378,-2.4825,15.3485,0.6127,8803441138,N/A,8803441138,574637150,0,574637150,21.7772,2.0551,3.9012,-701.8336,
601566.SH,╬едамУ,2016-03-30,14.8474,14.9153,15.332,14.8281,15.2933,3184246,49681290,0.4458,3.0026,15.6022,0.5541,9067774227,N/A,9067774227,574637150,0,574637150,22.4311,2.1168,4.0183,-722.907,
601566.SH,╬едамУ,2016-03-31,15.2933,15.3708,15.4871,15.1963,15.2836,2387773,37750835,-0.0097,-0.0634,15.8101,0.4155,9062027855.5,N/A,9062027855.5,574637150,0,574637150,22.4168,2.1155,4.0158,-722.4489,
601566.SH,╬едамУ,2016-04-01,15.2836,15.1963,15.3611,14.8378,15.2157,2153228,33553559,-0.0678,-0.4439,15.5829,0.3747,9021803255,N/A,9021803255,574637150,0,574637150,22.3173,2.1061,3.998,-719.2421,
601566.SH,╬едамУ,2016-04-05,15.2157,15.2254,15.8457,15.1673,15.8166,3838654,61808562,0.6009,3.949,16.1016,0.668,9378078288,N/A,9378078288,574637150,0,574637150,23.1987,2.1892,4.1558,-747.6453,
601566.SH,╬едамУ,2016-04-06,15.8166,15.7681,16.5629,15.5355,16.3399,6724773,110653267,0.5233,3.3088,16.4546,1.1703,9688382349,N/A,9688382349,574637150,0,574637150,23.9663,2.2617,4.2934,-772.3835,
601566.SH,╬едамУ,2016-04-07,16.3399,16.2236,16.3012,15.7681,15.8457,3906336,64597240,-0.4943,-3.0249,16.5365,0.6798,9395317402.5,N/A,9395317402.5,574637150,0,574637150,23.2413,2.1933,4.1635,-749.0196,
601566.SH,╬едамУ,2016-04-08,15.8457,15.8263,15.8263,15.3514,15.5646,2381509,38287615,-0.2811,-1.7737,16.077,0.4144,9228672629,N/A,9228672629,574637150,0,574637150,22.8291,2.1544,4.0896,-735.7342,
601566.SH,╬едамУ,2016-04-11,15.5646,15.7391,16.1073,15.7391,15.9426,2407828,39675058,0.378,2.4284,16.4775,0.419,9452781117.5,N/A,9452781117.5,574637150,0,574637150,23.3835,2.2067,4.1889,-753.6008,
601566.SH,╬едамУ,2016-04-12,15.9426,15.8941,15.9426,15.6518,15.8166,1429438,23262644,-0.126,-0.7903,16.274,0.2488,9378078288,N/A,9378078288,574637150,0,574637150,23.1987,2.1892,4.1558,-747.6453,
601566.SH,╬едамУ,2016-04-13,15.8166,15.9426,16.3399,15.9426,16.2527,3115001,52000209,0.4361,2.7574,16.6935,0.5421,9636665005.5,N/A,9636665005.5,574637150,0,574637150,23.8383,2.2496,4.2704,-768.2604,
601566.SH,╬едамУ,2016-04-14,16.2527,16.2624,16.3303,16.0395,16.3012,2073527,34653333,0.0485,0.2982,16.7123,0.3608,9665396863,N/A,9665396863,574637150,0,574637150,23.9094,2.2563,4.2832,-770.551,
601566.SH,╬едамУ,2016-04-15,16.3012,16.2527,16.4272,16.1655,16.3593,1962665,32941196,0.0581,0.3567,16.7839,0.3415,9699875092,N/A,9699875092,574637150,0,574637150,23.9947,2.2644,4.2984,-773.2997,
601566.SH,╬едамУ,2016-04-18,16.3593,16.2818,16.2818,15.7488,16.0298,2513902,41467251,-0.3295,-2.0142,16.4952,0.4375,9504498461,N/A,9504498461,574637150,0,574637150,23.5114,2.2188,4.2119,-757.7238,
601566.SH,╬едамУ,2016-04-19,16.0298,16.0686,16.1364,15.8069,15.9426,1712936,28231171,-0.0872,-0.5441,16.4812,0.2981,9452781117.5,N/A,9452781117.5,574637150,0,574637150,23.3835,2.2067,4.1889,-753.6008,
601566.SH,╬едамУ,2016-04-20,15.9426,15.9814,16.0201,14.8378,15.1479,3723721,58886398,-0.7947,-4.9848,15.8139,0.648,8981578654.5,N/A,8981578654.5,574637150,0,574637150,22.2178,2.0967,3.9801,-716.0352,
601566.SH,╬едамУ,2016-04-21,15.1479,15.0704,15.3514,14.9928,15.1576,1681670,26365812,0.0097,0.064,15.6784,0.2926,8987325026,N/A,8987325026,574637150,0,574637150,22.2321,2.098,3.9827,-716.4933,
601566.SH,╬едамУ,2016-04-22,15.1576,15.3126,15.458,15.1285,15.4483,1575917,24836642,0.2907,1.9182,15.7601,0.2742,9159716171,N/A,9159716171,574637150,0,574637150,22.6585,2.1383,4.0591,-730.2368,
601566.SH,╬едамУ,2016-04-25,15.4483,15.4096,16.6113,15.0316,16.4659,4215085,69038653,1.0176,6.5872,16.3789,0.7335,9763085178.5,N/A,9763085178.5,574637150,0,574637150,24.1511,2.2791,4.3265,-778.339,
601566.SH,╬едамУ,2016-04-26,16.4659,15.8941,15.9717,15.5646,15.962,5473675,89161695,-0.504,-3.0606,16.2892,0.9525,9464273860.5,N/A,9464273860.5,574637150,0,574637150,23.4119,2.2094,4.194,-754.517,
601566.SH,╬едамУ,2016-04-27,15.962,15.8069,16.0977,15.5743,15.8457,3956981,64672514,-0.1163,-0.7286,16.3439,0.6886,9395317402.5,N/A,9395317402.5,574637150,0,574637150,23.2413,2.1933,4.1635,-749.0196,
